"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.411047561E2	3.730732016E-3	-2.956479788E-3	9.035110474E-3	1.021236287E-2
2.411097799E2	-5.807839334E-3	1.843035221E-3	-1.004505157E-2	1.174865259E-2
2.411148037E2	-1.065069810E-3	1.851469278E-3	-9.962081909E-3	1.018849293E-2
2.411198275E2	-1.112855040E-3	1.807153225E-3	-3.757476807E-4	2.155327223E-3
2.411248513E2	-1.056338660E-3	1.815944910E-3	-3.738403320E-4	2.133837828E-3
2.411298751E2	-1.051537693E-3	-2.926439047E-3	-9.874343872E-3	1.035241247E-2
2.411348989E2	8.455288596E-3	-7.681936026E-3	9.213447571E-3	1.467622780E-2
2.411399227E2	3.629792482E-3	-7.646799088E-3	-3.643035889E-4	8.472405022E-3
2.411449465E2	-5.853863433E-3	-1.236298680E-2	-1.936435699E-2	2.370842638E-2
2.411499703E2	-5.809083581E-3	-2.734124660E-3	4.550933838E-3	7.869681601E-3
2.411549941E2	3.737387247E-3	2.010822296E-3	-4.987716675E-3	6.548953151E-3
2.411600179E2	-5.799824372E-3	1.965194941E-3	-4.944801331E-3	7.870896651E-3
2.411650417E2	3.693912178E-3	1.919955015E-3	-4.902839661E-3	6.431877734E-3
2.411700655E2	3.659128211E-3	1.875072718E-3	4.640579224E-3	6.200007459E-3
2.411750893E2	3.626047634E-3	6.581544876E-3	-1.440048218E-2	1.624311674E-2
2.411801130E2	-1.159202307E-3	1.799464226E-3	-1.903247833E-2	1.915246859E-2
2.411851368E2	-1.100887544E-3	6.506621838E-3	1.438426971E-2	1.582577949E-2
2.411901605E2	3.655318171E-3	-3.025889397E-3	1.049041748E-5	4.745257382E-3
2.411951843E2	-5.828552879E-3	6.472527981E-3	1.144409180E-5	8.710096331E-3
2.412002080E2	-1.053642947E-2	1.691401005E-3	-4.740715027E-3	1.167696717E-2
2.412052318E2	-1.039855555E-2	-3.049999475E-3	4.799842834E-3	1.185204394E-2
2.412102555E2	-1.506693382E-2	-3.000795841E-3	8.583068848E-6	1.536285599E-2
2.412152793E2	-5.443312228E-3	-2.952009439E-3	9.509086609E-3	1.134754316E-2
2.412203030E2	-5.403366871E-3	-2.956211567E-3	-7.057189941E-5	6.159589334E-3
2.412253268E2	-5.362339318E-3	-2.907782793E-3	-4.822731018E-3	7.776157033E-3
2.412303505E2	-5.321654491E-3	-2.912431955E-3	-1.428318024E-2	1.551810246E-2
2.412353743E2	-5.282722414E-3	6.637752056E-3	4.837989807E-3	9.765912852E-3
2.412403980E2	-5.295357667E-3	1.855194569E-3	4.673004150E-5	5.611126750E-3
2.412454218E2	-5.041984841E-4	-2.887517214E-3	-9.457588196E-3	9.901411326E-3
2.412504455E2	-5.039982498E-4	6.609737873E-3	-9.377479553E-3	1.148389184E-2
2.412554693E2	4.245818593E-3	-2.976238728E-3	-9.298324585E-3	1.064630511E-2
2.412604930E2	-1.004666183E-2	-2.980321646E-3	2.832412720E-4	1.048322263E-2
2.412655168E2	4.232087173E-3	6.517767906E-3	5.032539368E-3	9.258418483E-3
2.412705405E2	8.889780380E-3	-3.067433834E-3	1.924419403E-2	2.141906509E-2
2.412755643E2	-6.903670728E-4	-3.070741892E-3	8.106231689E-5	3.148433509E-3
2.412805880E2	-1.024475135E-2	1.677066088E-3	-1.417160034E-2	1.756706399E-2
2.412856118E2	-7.139705122E-4	1.686871052E-3	-9.304046631E-3	9.482645809E-3
2.412906355E2	-5.410399288E-3	-7.805436850E-3	2.756118774E-4	9.501222383E-3
2.412956593E2	4.131336696E-3	-3.018200397E-3	2.746582031E-4	5.123759720E-3
2.413006830E2	-1.021425985E-2	1.676499844E-3	-9.228706360E-3	1.386761613E-2
2.413057068E2	8.815502748E-3	6.437450647E-3	3.499984741E-4	1.092137164E-2
2.413107305E2	-5.462403409E-3	1.603901386E-3	-2.340793610E-2	2.409028482E-2
2.413157543E2	-6.698518991E-4	6.312698126E-3	-1.370906830E-2	1.510752835E-2
2.413207780E2	1.358482800E-2	1.480191946E-3	1.016044617E-2	1.702859907E-2
2.413258018E2	-7.854783908E-4	-3.312051296E-3	5.325317383E-3	6.320258327E-3
2.413308255E2	-5.533966236E-3	1.490384340E-3	-1.847457886E-2	1.934311484E-2
2.413358493E2	-5.491850898E-3	1.095116138E-2	-4.066467285E-3	1.290831198E-2
2.413408730E2	-7.517067716E-4	-3.422081470E-3	5.470275879E-3	6.496123679E-3
2.413458968E2	-5.501892418E-3	-8.068084717E-3	5.422592163E-3	1.117001866E-2
2.413509205E2	3.987952136E-3	1.472383738E-3	5.378723145E-3	6.855825171E-3
2.413559443E2	3.898065537E-3	1.483917236E-3	5.826950073E-4	4.211467531E-3
2.413609680E2	-5.639067851E-3	1.495271921E-3	-1.842784882E-2	1.932926632E-2
2.413659918E2	-7.923915982E-4	6.204962730E-3	-1.827335358E-2	1.931437024E-2
2.413710155E2	-7.912060246E-4	6.124436855E-3	1.988792419E-2	2.082460714E-2
2.413760393E2	3.962418996E-3	6.097197533E-3	7.181167603E-4	7.307001692E-3
2.413810631E2	-8.270507678E-4	-3.431826830E-3	-8.791923523E-3	9.474142051E-3
2.413860870E2	-1.032480784E-2	6.122559309E-3	-1.346969604E-2	1.804217561E-2
2.413911108E2	4.010329023E-3	1.291632652E-3	8.964538574E-4	4.307514747E-3
2.413961346E2	4.025560804E-3	-3.499031067E-3	1.039123535E-2	1.168015969E-2
2.414011584E2	-1.501611620E-2	-3.498733044E-3	-3.947257996E-3	1.591558118E-2
2.414061822E2	4.107730463E-3	1.252651215E-3	1.033973694E-2	1.119610399E-2
2.414112060E2	8.821947500E-3	1.265943050E-3	-8.751869202E-3	1.249098011E-2
2.414162298E2	-7.049813867E-4	-3.524512053E-3	-1.342868805E-2	1.390139729E-2
2.414212536E2	4.099160433E-3	6.083428860E-3	1.043605804E-2	1.275627416E-2
2.414262774E2	8.810615167E-3	-3.550827503E-3	2.460384369E-2	2.637393486E-2
2.414313012E2	-5.572559312E-3	5.951970816E-3	-4.106521606E-3	9.129232913E-3
2.414363250E2	4.024595954E-3	1.067718863E-2	-8.824348450E-3	1.442459203E-2
2.414413488E2	3.934403881E-3	1.057267189E-3	7.524490356E-4	4.142888770E-3
2.414463726E2	-1.040813420E-2	-3.678798676E-3	-4.006385803E-3	1.174367678E-2
2.414513964E2	-5.574367940E-3	5.877703428E-3	-3.973960876E-3	9.022934144E-3
2.414564202E2	4.021384753E-3	1.101493835E-3	1.506233215E-2	1.562877711E-2
2.414614440E2	4.036525264E-3	1.116096973E-3	5.433082581E-3	6.859853861E-3
2.414664678E2	-5.503178574E-3	-3.673106432E-3	-1.361465454E-2	1.513722245E-2
2.414714916E2	-5.461319350E-3	-8.369714022E-3	-4.000663757E-3	1.076491674E-2
2.414765154E2	-6.687771529E-4	1.225829124E-3	1.028442383E-2	1.037879056E-2
2.414815392E2	-5.367001519E-3	-3.511577845E-3	6.961822510E-4	6.451399382E-3
2.414865630E2	8.926820010E-3	5.990892649E-3	-4.059791565E-3	1.149177174E-2
2.414915868E2	-6.550531834E-4	-3.537267447E-3	5.475044250E-3	6.551142283E-3
2.414966106E2	-1.015566010E-2	-3.536671400E-3	-1.357269287E-2	1.731656630E-2
2.415016344E2	-5.203122273E-4	-8.234441280E-3	-3.958702087E-3	9.151397174E-3
2.415066582E2	8.980670944E-3	-1.294568181E-2	1.982975006E-2	2.532710239E-2
2.415116820E2	8.901830763E-3	6.137430668E-3	1.491546631E-2	1.842231748E-2
2.415167058E2	-5.482103676E-3	-3.444671631E-3	-2.321624756E-2	2.410214459E-2
2.415217296E2	-6.893882528E-4	6.109893322E-3	-4.019737244E-3	7.346042477E-3
2.415267534E2	-6.876438856E-4	-3.471970558E-3	1.026821136E-2	1.086110484E-2
2.415317772E2	-6.859144196E-4	-3.471910954E-3	6.818771362E-4	3.604108862E-3
2.415368010E2	-5.486467853E-3	6.030172110E-3	5.427360535E-3	9.793903591E-3
2.415418248E2	4.057317041E-3	1.200020313E-3	5.383491516E-3	6.847178340E-3
2.415468486E2	-7.315268740E-4	-8.288234472E-3	-1.841735840E-2	2.020962772E-2
2.415518724E2	-1.492987573E-2	-3.497034311E-3	7.410049438E-4	1.535185743E-2
2.415568962E2	-5.563637242E-4	-3.496766090E-3	-1.351737976E-2	1.397342010E-2
2.415619200E2	4.247956909E-3	-3.496497869E-3	5.599975586E-3	7.850500737E-3
2.415669438E2	8.959588595E-3	1.360088587E-3	-8.701324463E-3	1.256332425E-2
2.415719676E2	-5.373589694E-3	-3.431111574E-3	-8.627891541E-3	1.072793108E-2
2.415769914E2	-5.831951275E-4	-3.431320190E-3	5.698204041E-3	6.677095483E-3
2.415820152E2	-5.823364481E-4	1.372069120E-3	8.993148804E-4	1.740820687E-3
2.415870390E2	-5.814842880E-4	6.135433912E-3	-3.860473633E-3	7.272202551E-3
2.415920628E2	-5.820561200E-4	6.055504084E-3	1.992702484E-2	2.083492832E-2
2.415970866E2	-5.285535008E-4	-8.224248886E-3	7.562637329E-4	8.275842759E-3
2.416021104E2	-4.754969850E-4	-8.131921291E-3	-1.350402832E-2	1.577063798E-2
2.416071342E2	-5.226567388E-3	-3.394693136E-3	1.036548615E-2	1.209480265E-2
2.416121580E2	-5.187013187E-3	1.408398151E-3	1.027774811E-2	1.159831011E-2
2.416171818E2	4.406929016E-3	1.315116882E-3	-8.810043335E-3	9.938179880E-3
2.416222056E2	-5.083207972E-3	-8.174091578E-3	-1.348781586E-2	1.657033352E-2
2.416272295E2	4.509868100E-3	6.118237972E-3	-8.624076843E-3	1.149549684E-2
2.416322533E2	-5.033779889E-3	-3.411054611E-3	5.700111389E-3	8.334596774E-3
2.416372771E2	-5.048484541E-3	1.339524984E-3	9.031295776E-4	5.300676031E-3
2.416423009E2	-3.120349720E-4	6.103157997E-3	-3.856658936E-3	7.226321437E-3
2.416473247E2	-3.120191395E-4	-3.478705883E-3	5.678176880E-3	6.666366570E-3
2.416523485E2	9.188644588E-3	1.272439957E-3	-1.337146759E-2	1.627410330E-2
2.416573723E2	-3.939932212E-4	6.036639214E-3	-3.759384155E-3	7.122444305E-3
2.416623961E2	-3.434764221E-4	-8.242934942E-3	1.052379608E-2	1.337214405E-2
2.416674199E2	-5.149716511E-3	1.298993826E-3	5.685806274E-3	7.780447166E-3
2.416724437E2	4.391261376E-3	1.259297132E-3	1.039028168E-2	1.135019643E-2
2.416774675E2	9.100282565E-3	-3.531038761E-3	8.029937744E-4	9.794293057E-3
2.416824913E2	4.269413650E-3	-3.477841616E-3	7.953643799E-4	5.563800834E-3
2.416875151E2	-5.226144567E-4	1.273363829E-3	7.896423340E-4	1.586857374E-3
2.416925389E2	4.280008376E-3	6.037622690E-3	1.503562927E-2	1.675832650E-2
2.416975626E2	4.292993806E-3	1.260071993E-3	6.561279297E-4	4.521955452E-3
2.417025864E2	-4.451610148E-4	1.273363829E-3	6.494522095E-4	1.497134577E-3
2.417076101E2	-1.337902844E-1	-2.220538259E-2	-7.500267029E-1	7.621895921E-1
2.417126339E2	3.771032393E-1	8.194726706E-2	1.779034615E0	1.820408297E0
2.417176576E2	-2.224087119E-1	-7.344058156E-2	-1.746860504E0	1.762492773E0
2.417226814E2	1.722878814E-1	1.267911792E-1	1.284598351E0	1.302287234E0
2.417277051E2	-1.888620704E-1	-1.438388526E-1	-8.831090927E-1	9.144616814E-1
2.417327289E2	4.249444231E-2	1.093988717E-1	5.828113556E-1	5.945106954E-1
2.417377526E2	-3.794798255E-2	-1.096151769E-1	-4.340276718E-1	4.492611226E-1
2.417427764E2	-7.516880333E-2	6.705760956E-2	4.247751236E-1	4.365558127E-1
2.417478001E2	4.861178994E-2	-5.220055580E-2	-3.436822891E-1	3.510064387E-1
2.417528239E2	-9.015779942E-2	3.330296278E-2	2.198152542E-1	2.399088621E-1
2.417578476E2	1.833612844E-2	-6.234003603E-2	-2.906036377E-2	7.118285216E-2
2.417628714E2	-4.516384751E-2	5.608388782E-2	-2.140855789E-1	2.258712259E-1
2.417678951E2	-1.865447499E-2	-8.277145028E-2	3.293333054E-1	3.400875306E-1
2.417729189E2	-6.725095212E-3	6.886920333E-2	-3.242731094E-1	3.315738886E-1
2.417779426E2	-4.713810980E-3	-6.095908582E-2	2.628345490E-1	2.698522379E-1
2.417829664E2	1.943894774E-1	1.105572283E-1	-1.099348068E-1	2.491903517E-1
2.417879901E2	-4.829556681E-3	-1.809164882E-2	-9.003162384E-2	9.195828220E-2
2.417930139E2	-1.757358573E-2	-2.979546785E-3	1.720037460E-1	1.729248313E-1
2.417980376E2	-2.577470616E-2	2.188712358E-3	-1.667642593E-1	1.687585380E-1
2.418030614E2	-1.073041931E-3	-2.129763365E-2	1.101760864E-1	1.122208120E-1
2.418080851E2	-4.351004586E-2	2.764075994E-3	-1.427173615E-2	4.587424832E-2
2.418131089E2	-9.999547154E-3	-2.109566331E-2	-4.265689850E-2	4.862745051E-2
2.418181326E2	-3.420192376E-2	2.648442984E-3	4.797363281E-2	5.897673511E-2
2.418231564E2	-1.575927995E-2	-1.191887259E-2	-4.268741608E-2	4.703860032E-2
2.418281801E2	-1.209197193E-2	6.787091494E-3	5.188941956E-3	1.480559066E-2
2.418332039E2	-8.771155030E-3	-3.326982260E-3	2.891731262E-2	3.040087072E-2
2.418382276E2	7.127423584E-2	2.021646500E-2	-2.357769012E-2	7.774721618E-2
2.418432514E2	5.261993781E-2	1.553136110E-2	-4.714393616E-2	7.233693212E-2
2.418482751E2	-2.764378488E-2	-2.221396565E-2	9.101772308E-2	9.768247042E-2
2.418532989E2	-7.835482247E-3	-2.790302038E-3	-9.978961945E-2	1.001356516E-1
2.418583226E2	-1.701299101E-2	-2.690613270E-3	9.583282471E-2	9.736843202E-2
2.418633464E2	-1.222949848E-2	-2.749741077E-3	-7.124996185E-2	7.234416889E-2
2.418683701E2	-7.801782340E-3	-1.241570711E-2	3.862380981E-2	4.131363304E-2
2.418733939E2	-1.328304131E-2	-7.853329182E-3	-1.395034790E-2	2.080207134E-2
2.418784176E2	9.631033055E-3	-3.381669521E-3	4.291534424E-4	1.021648957E-2
2.418834414E2	6.650792062E-2	2.037274837E-2	-2.332878113E-2	7.336609851E-2
2.418884651E2	-1.893705316E-2	6.184250116E-3	1.011657715E-2	2.234283028E-2
2.418934889E2	-4.110328853E-3	-1.274228096E-2	5.264282227E-4	1.339916617E-2
2.418985127E2	-1.822786592E-2	-3.110259771E-3	1.002311707E-2	2.103310932E-2
2.419035365E2	-4.038905725E-3	-1.277318597E-2	1.944732666E-2	2.361494344E-2
2.419085603E2	-4.483150318E-3	6.203174591E-3	2.851486206E-4	7.658937362E-3
2.419135841E2	2.859681286E-2	2.032306790E-2	2.851486206E-4	3.508398644E-2
2.419186079E2	1.436468679E-2	1.278638840E-3	-2.347660065E-2	2.755231246E-2
2.419236317E2	-4.447223619E-3	-3.406614065E-3	2.422809601E-2	2.486731697E-2
2.419286555E2	-1.861460693E-2	6.200283766E-3	-4.482269287E-3	2.012555212E-2
2.419336793E2	-4.421011545E-3	1.081812382E-2	1.931285858E-2	2.257351662E-2
2.419387031E2	4.901849665E-3	1.064646244E-2	9.653091431E-3	1.518411890E-2
2.419437270E2	1.441030484E-2	5.830526352E-3	-3.318786621E-2	3.664814302E-2
2.419487508E2	-4.454636946E-3	-3.643721342E-3	1.459693909E-2	1.569047884E-2
2.419537746E2	4.348289222E-4	-8.340567350E-3	4.971504211E-3	9.719567585E-3
2.419587984E2	3.745472059E-4	-8.352607489E-3	-9.321212769E-3	1.252163507E-2
2.419638222E2	2.621132880E-4	-3.560870886E-3	5.010604858E-3	6.152614557E-3
2.419688460E2	1.925864071E-2	1.074573398E-2	4.967689514E-3	2.260628186E-2
2.419738698E2	4.893709905E-3	1.177906990E-3	-9.327888489E-3	1.059930966E-2
2.419788936E2	9.789597243E-5	-8.362829685E-3	-4.497528076E-3	9.496012993E-3
2.419839174E2	-9.463058785E-3	-3.570973873E-3	1.454544067E-2	1.771640992E-2
2.419889412E2	1.138644293E-4	1.128286123E-3	-4.578590393E-3	4.716935941E-3
2.419939650E2	-4.696191289E-3	5.893737078E-3	-9.292602539E-3	1.196423049E-2
2.419989888E2	8.997507393E-5	-3.686338663E-3	-9.214401245E-3	9.924836450E-3
2.420040126E2	-4.613152705E-3	5.817592144E-3	1.461887360E-2	1.639625023E-2
2.420090364E2	-4.577292129E-3	-3.709226847E-3	-1.401042938E-2	1.519875319E-2
2.420140602E2	4.906260408E-3	1.043856144E-3	-4.390716553E-3	6.666289725E-3
2.420190840E2	4.859955050E-3	1.050838828E-2	-9.104728699E-3	1.472893316E-2
2.420241078E2	1.697316766E-4	-8.559495211E-3	-4.278182983E-3	9.570612140E-3
2.420291316E2	-1.403612643E-2	-3.713369370E-3	-1.849651337E-2	2.351431403E-2
2.420341554E2	-4.473748617E-3	-3.711313009E-3	1.966667175E-2	2.050771193E-2
2.420391792E2	2.066735178E-4	-8.460313082E-3	5.250930786E-3	9.959512313E-3
2.420442030E2	-4.498844966E-3	-3.614991903E-3	9.957313538E-3	1.150894719E-2
2.420492268E2	-9.214970283E-3	-8.364796638E-3	5.124092102E-3	1.345889371E-2
2.420542506E2	5.163572729E-3	-3.572970629E-3	5.082130432E-3	8.078158959E-3
2.420592744E2	3.669271246E-4	-3.624796867E-3	5.042076111E-3	6.220636571E-3
2.420642982E2	3.072125837E-4	1.062965393E-2	-4.500389099E-3	1.154718253E-2
2.420693220E2	5.050265230E-3	-3.740876913E-3	1.454257965E-2	1.584253647E-2
2.420743458E2	1.456031948E-2	5.816102028E-3	9.669303894E-3	1.842078674E-2
2.420793696E2	-4.517910071E-3	5.791455507E-3	8.583068848E-5	7.345735852E-3
2.420843934E2	5.017803051E-3	5.714327097E-3	9.588241577E-3	1.223790252E-2
2.420894172E2	1.682965085E-4	-8.562594652E-3	-9.496688843E-3	1.278801978E-2
2.420944410E2	-1.414427999E-2	-8.467406034E-3	-1.891994476E-2	2.509426092E-2
2.420994648E2	2.753417939E-4	-3.622055054E-3	4.991531372E-3	6.173368720E-3
2.421044886E2	-1.393281296E-2	-3.568053246E-3	4.948616028E-3	1.520996652E-2
2.421095124E2	-4.372716881E-3	1.183867455E-3	1.583099365E-4	4.532908240E-3
2.421145362E2	5.161786452E-3	5.948841572E-3	1.564025879E-4	7.877640331E-3
2.421195600E2	4.149768502E-4	1.119375229E-3	1.564025879E-4	1.204021785E-3
2.421245838E2	4.601739347E-4	1.133829355E-3	1.544952393E-4	1.233368492E-3
2.421296076E2	-4.352768883E-3	-8.353829384E-3	-9.350776672E-3	1.327290800E-2
2.421346314E2	-4.269258119E-3	-8.313059807E-3	4.981040955E-3	1.058982045E-2
2.421396552E2	5.660066381E-4	1.282066107E-3	1.878738403E-4	1.413985006E-3
2.421446790E2	-4.193743691E-3	1.295179129E-3	1.850128174E-4	4.393086029E-3
2.421497028E2	5.339268595E-3	1.202851534E-3	4.936218262E-3	7.370270800E-3
2.421547266E2	-4.263947718E-3	-3.534406424E-3	4.894256592E-3	7.391009843E-3
2.421597504E2	-4.233832471E-3	-3.481119871E-3	1.020431519E-4	5.482147914E-3
2.421647742E2	-4.151312634E-3	1.270085573E-3	-9.400367737E-3	1.035439170E-2
2.421697980E2	-4.173375666E-3	1.553639770E-2	9.681701660E-3	1.877583726E-2
2.421748218E2	1.016315445E-2	1.124948263E-3	4.850387573E-3	1.131730872E-2
2.421798456E2	-4.074740224E-3	5.890429020E-3	-1.419448853E-2	1.589918760E-2
2.421848694E2	7.589031011E-4	-3.689616919E-3	4.928588867E-3	6.203240697E-3
2.421898933E2	5.446953699E-3	1.010626554E-3	4.889488220E-3	7.389030091E-3
2.421949171E2	6.465287879E-4	5.671709776E-3	-4.651069641E-3	7.363337563E-3
2.421999409E2	5.336935632E-3	1.034656167E-2	1.401901245E-4	1.164276057E-2
2.422049647E2	5.288460292E-3	7.820427418E-4	2.864456177E-2	2.913915445E-2
2.422099885E2	5.293046124E-3	-4.004389048E-3	-4.850387573E-3	8.220567409E-3
2.422150122E2	3.871703520E-4	-8.803546429E-3	-1.430988312E-2	1.680550759E-2
2.422200360E2	-4.369668663E-3	-3.955453634E-3	4.812240601E-3	7.609026040E-3
2.422250597E2	5.217465572E-3	7.996857166E-4	9.524345398E-3	1.088919646E-2
2.422300835E2	4.716105759E-4	5.567848682E-3	-1.431083679E-2	1.536305325E-2
2.422351072E2	-9.038385004E-3	7.415413857E-4	4.813194275E-3	1.026689467E-2
2.422401310E2	4.809228703E-4	7.591843605E-4	2.193450928E-5	8.989598562E-4
2.422451547E2	-8.976494893E-3	-3.974378109E-3	-3.798770905E-2	3.923568759E-2
2.422501785E2	-1.355141494E-2	3.863120079E-2	-5.602798462E-1	5.617735456E-1
2.422552022E2	1.302989721E-1	-9.860481322E-2	1.587080002E0	1.595469731E0
2.422602260E2	-5.835662782E-2	2.020300925E-1	-1.742381096E0	1.755025224E0
2.422652497E2	4.834900144E-3	-2.645468116E-1	1.308028221E0	1.334520970E0
2.422702735E2	-6.985618919E-2	2.651514709E-1	-9.168567657E-1	9.569804170E-1
2.422752972E2	4.976095259E-2	-2.735325098E-1	5.350866318E-1	6.030040546E-1
2.422803210E2	-1.024801061E-1	2.132180333E-1	-3.625621796E-1	4.329150447E-1
2.422853447E2	4.987644777E-2	-1.876743585E-1	3.673677444E-1	4.155338549E-1
2.422903685E2	-6.530527771E-2	1.127544641E-1	-4.053478241E-1	4.257760056E-1
2.422953922E2	9.882640094E-3	-7.862386107E-2	4.864835739E-1	4.928951671E-1
2.423004160E2	-1.564567536E-2	5.445206165E-2	-5.105190277E-1	5.136530851E-1
2.423054397E2	-7.859816775E-3	-8.460021019E-2	4.154577255E-1	4.240567108E-1
2.423104635E2	3.311774135E-2	8.669176698E-2	-1.913728714E-1	2.126871486E-1
2.423154872E2	1.858698279E-1	7.378757000E-4	-2.350044250E-2	1.873510293E-1
2.423205110E2	-1.180642322E-1	1.558780670E-2	1.002044678E-1	1.556376497E-1
2.423255347E2	5.041150749E-2	-1.724892855E-2	-9.068775177E-2	1.051813384E-1
2.423305585E2	-5.839120224E-2	3.539055586E-2	3.358745575E-2	7.609297686E-2
2.423355822E2	1.367140003E-2	-4.073910415E-2	2.380084991E-2	4.912292990E-2
2.423406060E2	-3.390561044E-2	-2.420216799E-3	-7.141780853E-2	7.909457152E-2
2.423456297E2	-1.029172540E-2	-4.048986733E-2	1.097192764E-1	1.174038696E-1
2.423506535E2	-1.499196049E-3	2.131885290E-2	-8.122730255E-2	8.399176006E-2
2.423556772E2	-1.209994778E-2	-1.251348853E-2	7.624530792E-2	7.820705283E-2
2.423607010E2	-1.817735098E-2	-3.409951925E-3	-9.895324707E-3	2.097525475E-2
2.423657247E2	4.737734050E-2	1.522517204E-2	-2.985000610E-4	4.976451907E-2
2.423707485E2	7.136558741E-2	2.008375525E-2	-8.107089996E-2	1.098585232E-1
2.423757722E2	-3.264867514E-2	-1.294854283E-2	8.587932587E-2	9.278393914E-2
2.423807960E2	-7.940880954E-3	1.114892960E-2	-5.262279510E-2	5.437384285E-2
2.423858197E2	-2.662097290E-2	-7.818967104E-3	6.183719635E-2	6.777648041E-2
2.423908435E2	-2.754702698E-3	6.470441818E-3	-3.844928741E-2	3.908711689E-2
2.423958672E2	-3.157005645E-3	-2.227652073E-2	5.214691162E-2	5.679357756E-2
2.424008910E2	8.264398202E-4	6.123125553E-3	-1.954460144E-2	2.049797831E-2
2.424059147E2	1.422611065E-2	9.762346745E-4	-5.118370056E-3	1.515034556E-2
2.424109385E2	8.542028815E-2	2.004873753E-2	-3.261566162E-4	8.774214427E-2
2.424159623E2	-1.433000993E-2	1.056134701E-2	-5.080223083E-3	1.851215551E-2
2.424209861E2	4.071146250E-4	-2.740582824E-2	1.396274567E-2	3.076041986E-2
2.424260099E2	-9.049684741E-3	-8.149504662E-3	-5.159378052E-3	1.322612574E-2
2.424310337E2	2.078386024E-4	1.286238432E-3	4.388809204E-3	4.578127611E-3
2.424360575E2	-5.021443591E-3	1.088589430E-3	9.109497070E-3	1.045862608E-2
2.424410813E2	2.811564878E-2	5.801677704E-3	-4.673004150E-4	2.871180141E-2
2.424461051E2	2.338819578E-2	5.882471800E-3	-9.969711304E-3	2.609609779E-2
2.424511289E2	-3.025727347E-4	-8.343189955E-3	-1.939010620E-2	2.111105368E-2
2.424561527E2	-9.860193357E-3	-3.498792648E-3	-4.976272583E-3	1.158569169E-2
2.424611765E2	-4.905937240E-4	-3.603845835E-3	1.882362366E-2	1.917178121E-2
2.424662003E2	-5.452175625E-3	-1.310473680E-2	-9.838104248E-3	1.726987669E-2
2.424712241E2	4.142563790E-3	6.032437086E-3	-9.757041931E-3	1.219635188E-2
2.424762479E2	-4.890179262E-4	1.360207796E-3	4.573822021E-3	4.796785555E-3
2.424812717E2	4.314746708E-3	-8.129388094E-3	-4.966735840E-3	1.045812865E-2
2.424862955E2	-5.303183571E-4	6.215274334E-3	-9.677886963E-3	1.151400750E-2
2.424913193E2	4.114400595E-3	-3.420084715E-3	-9.250640869E-5	5.351058695E-3
2.424963431E2	4.076112993E-3	1.083266735E-2	-4.841804504E-3	1.254609301E-2
2.425013669E2	-6.602313370E-4	6.015151739E-3	-4.802703857E-3	7.725536888E-3
2.425063907E2	-5.409762263E-3	-8.316934109E-3	-1.901435852E-2	2.144720846E-2
2.425114145E2	4.133382812E-3	-1.772591472E-2	1.440048218E-2	2.320919630E-2
2.425164383E2	-5.405711941E-3	-3.354042768E-3	2.861022949E-5	6.361772004E-3
2.425214621E2	-5.364664830E-3	-3.302305937E-3	4.777908325E-3	7.906532818E-3
2.425264859E2	4.229345359E-3	6.198465824E-3	-4.762649536E-3	8.887697753E-3
2.425315097E2	-5.364622921E-3	6.170600653E-3	4.777908325E-3	9.470158365E-3
2.425365335E2	-1.007495075E-2	1.084133983E-2	-1.144409180E-5	1.479998017E-2
2.425415573E2	-5.191304721E-3	-3.478318453E-3	9.489059448E-3	1.136180413E-2
2.425465811E2	-5.099387839E-3	-1.287496090E-2	4.656791687E-3	1.461006788E-2
2.425516049E2	-5.113552324E-3	-3.241837025E-3	-4.884719849E-3	7.779358114E-3
2.425566287E2	-5.181672052E-3	-3.243625164E-3	-9.593963623E-3	1.137606995E-2
2.425616525E2	-4.441179335E-4	1.505553722E-3	-1.049041748E-5	1.569726982E-3
